Course Name,Folder / Section,Lecture Title,YouTube URL,YouTube Video ID,Google Drive / Notes URL,PDF URL,Other Material URL,Live Class URL,Lock Status,Course ID
সেকেন্ড টাইম 'AIM' ভার্সিটি খ ও বিভাগ পরিবর্তন ইউনিট লাইভ ক্লাস ও এক্সাম কোর্স ২০২৬-২৭,লেকচার-১১ টপিক,"English Grammar : Verb, Inversion of Verb, Interjection",https://www.youtube.com/watch?v=x6YgezFow9o,x6YgezFow9o,https://drive.google.com/drive/folders/1Vmr--KTv6oNfLUElXL5_rWKislN0tx9r?usp=drive_link,,,https://youtube.com/live/x6YgezFow9o?feature=share,purchased,6a5a31acadc93e04e499bd95
সেকেন্ড টাইম 'AIM' ভার্সিটি খ ও বিভাগ পরিবর্তন ইউনিট লাইভ ক্লাস ও এক্সাম কোর্স ২০২৬-২৭,লেকচার-১২ টপিক,"ব্যাকরণ : ক্রিয়ার কাল ও ভাব/কাল,পুরুষ এবং কালের বিশিষ্ট প্রয়োগ, বাক্য, বাক্য শুদ্ধিকরণ, ভাষার প্রয়োগ-অপপ্রয়োগ",,,https://drive.google.com/drive/folders/1FviDR2orfv8tGkylZjOhIWFuuCRLyakf?usp=drive_link,,,,locked,6a5a31acadc93e04e499bd95
সেকেন্ড টাইম 'AIM' ভার্সিটি খ ও বিভাগ পরিবর্তন ইউনিট লাইভ ক্লাস ও এক্সাম কোর্স ২০২৬-২৭,লেকচার-১২ টপিক,English Grammar : Right form of verbs,,,https://drive.google.com/drive/folders/1SpSUnnUJ4BQKEnsjQsnVGkvSQvzpz6dH?usp=drive_link,,,,locked,6a5a31acadc93e04e499bd95
সেকেন্ড টাইম 'AIM' ভার্সিটি খ ও বিভাগ পরিবর্তন ইউনিট লাইভ ক্লাস ও এক্সাম কোর্স ২০২৬-২৭,লেকচার-১৩ টপিক,English Grammar : Subject Verb agreement,,,https://drive.google.com/drive/folders/1cz5P59DCJx02GpclvBEA1UaGznhxYfim?usp=drive_link,,,,locked,6a5a31acadc93e04e499bd95
সেকেন্ড টাইম 'AIM' ভার্সিটি খ ও বিভাগ পরিবর্তন ইউনিট লাইভ ক্লাস ও এক্সাম কোর্স ২০২৬-২৭,লেকচার-১৪ টপিক,"English Grammar : Conjunction & Linkers, Dangling Modifier, Tag question",,,https://drive.google.com/drive/folders/1H_TpxAwKFw7CfohIxwAfau-4Ym0UcN0G?usp=drive_link,,,,locked,6a5a31acadc93e04e499bd95
সেকেন্ড টাইম 'AIM' ভার্সিটি খ ও বিভাগ পরিবর্তন ইউনিট লাইভ ক্লাস ও এক্সাম কোর্স ২০২৬-২৭,লেকচার-১৫ টপিক,"English Grammar : WH Question & Embedded Question, Correction-Sentence, Pin Point Error",,,https://drive.google.com/drive/folders/1hhBOEAAMWTQ2PW0tjGwQA5s_7ZMY3I8Y?usp=drive_link,,,,locked,6a5a31acadc93e04e499bd95
সেকেন্ড টাইম 'AIM' ভার্সিটি খ ও বিভাগ পরিবর্তন ইউনিট লাইভ ক্লাস ও এক্সাম কোর্স ২০২৬-২৭,লেকচার-১৭ টপিক,বাংলা সাহিত্য ১ ক্লাসে শেষ,https://www.youtube.com/watch?v=77_PWTLDD9M,77_PWTLDD9M,https://drive.google.com/drive/folders/1X_zXRv8Vyqwpx9cipDcymwYz7x3-dZ7r?usp=drive_link,,,,locked,6a5a31acadc93e04e499bd95
সেকেন্ড টাইম 'AIM' ভার্সিটি খ ও বিভাগ পরিবর্তন ইউনিট লাইভ ক্লাস ও এক্সাম কোর্স ২০২৬-২৭,ক্লাস কোইয়ালিটি যাচাই করুন ( DEMO Free Class),১৭ ঘন্টায় এডমিশন ব্যাকরণ শেষ,https://www.youtube.com/watch?v=g1cA34BgTWc,g1cA34BgTWc,,,,,free_preview,6a5a31acadc93e04e499bd95
সেকেন্ড টাইম 'AIM' ভার্সিটি খ ও বিভাগ পরিবর্তন ইউনিট লাইভ ক্লাস ও এক্সাম কোর্স ২০২৬-২৭,ক্লাস কোইয়ালিটি যাচাই করুন ( DEMO Free Class),৩ ঘণ্টায় English Literature শেষ,https://www.youtube.com/watch?v=AigGXqbxxS0,AigGXqbxxS0,,,,,free_preview,6a5a31acadc93e04e499bd95
সেকেন্ড টাইম 'AIM' ভার্সিটি খ ও বিভাগ পরিবর্তন ইউনিট লাইভ ক্লাস ও এক্সাম কোর্স ২০২৬-২৭,ক্লাস কোইয়ালিটি যাচাই করুন ( DEMO Free Class),২৭ ঘন্টায় ইংরেজি গ্রামার ও লিটারেচার ১০০% শেষ,https://www.youtube.com/watch?v=NpCjt0Ohaig,NpCjt0Ohaig,,,,,free_preview,6a5a31acadc93e04e499bd95
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",কোর্স কেনার আগে ডেমো ক্লাস দেখুন,১৭ ঘন্টায় এডমিশন ব্যাকরণ শেষ,https://www.youtube.com/watch?v=g1cA34BgTWc,g1cA34BgTWc,,,,,free_preview,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",কোর্স কেনার আগে ডেমো ক্লাস দেখুন,৬ ঘন্টায় নতুন ব্যাকরণ বই শেষ,https://www.youtube.com/watch?v=NOJkcqxU4Q4,NOJkcqxU4Q4,,,,,free_preview,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",কোর্স কেনার আগে ডেমো ক্লাস দেখুন,২৭ ঘন্টায় ইংরেজি গ্রামার ও লিটারেচার ১০০% শেষ,https://www.youtube.com/watch?v=NpCjt0Ohaig,NpCjt0Ohaig,,,,,free_preview,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",এই কোর্সের সকল ক্লাসের Printable PDF ডাইনলোড করুন,English Grammar And Literature Class Slide PDF (Printable),,,https://drive.google.com/drive/folders/1jkVGFSpXWWJHTR8Eu7E-o4xqD_tlZviW?usp=drive_link,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",এই কোর্সের সকল ক্লাসের Printable PDF ডাইনলোড করুন,বাংলা ব্যাকরণ ক্লাস স্লাইড (PDF প্রিন্ট করা যাবে),,,https://drive.google.com/drive/folders/1ko8HPdZY9OWjeNXAij1hXuBO1-iJ0pVQ?usp=drive_link,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",এই কোর্সের সকল ক্লাসের Printable PDF ডাইনলোড করুন,বাংলা সাহিত্য অংশ ( ক্লাস স্লাইড PDF প্রিন্ট করা যাবে),,,https://drive.google.com/drive/folders/1wYmPwjDmpBUHz5oaaDzwLEcxUst1_PTL?usp=drive_link,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা সাহিত্য (Royel Addition Updated Version),বাংলা সাহিত্য (বিভিন্ন যুগ ও অন্যান্য) এক ক্লাসে শেষ,https://www.youtube.com/watch?v=77_PWTLDD9M,77_PWTLDD9M,https://drive.google.com/drive/folders/1wYmPwjDmpBUHz5oaaDzwLEcxUst1_PTL?usp=drive_link,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),"লেকচার-০১ টপিক: ভাষা, ভাষার উৎপত্তি, লিপির উৎপত্তি, ভাষারীতি, ভাষা বিষয়ক গ্রন্থ, শব্দ",https://www.youtube.com/watch?v=34xfAuARVVE,34xfAuARVVE,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),লেকচার-০২ টপিক: ব্যাকরণ ও এর আলোচ্য বিষয়,https://www.youtube.com/watch?v=Hfq_Mmptw1o,Hfq_Mmptw1o,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),"লেকচার-০৩ টপিক: ধ্বনি ও বর্ণ, যুক্তবর্ণ ও বর্ণানুক্রম",https://www.youtube.com/watch?v=sViVRdT20JM,sViVRdT20JM,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),"লেকচার-০৪ টপিক: ধ্বনি উচ্চারণ, ধ্বনি পরিবর্তন",https://www.youtube.com/watch?v=gUa_FF6hosI,gUa_FF6hosI,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),"লেকচার-০৫ টপিক: ণ-ত্ব ও ষ-ত্ব বিধান, বানান শুদ্ধিকরণ, উপসর্গ-অনুসর্গ",https://www.youtube.com/watch?v=R5u2iZiQD2E,R5u2iZiQD2E,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),"লেকচার-০৬ টপিক: ধাতু, প্রকৃতি ও প্রত্যয়",https://www.youtube.com/watch?v=81qHe82agDs,81qHe82agDs,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),লেকচার-০৭ টপিক: সমাস,https://www.youtube.com/watch?v=V9zntlQLKP4,V9zntlQLKP4,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),লেকচার-০৮ টপিক: সন্ধি,https://www.youtube.com/watch?v=8LzeqyIijhY,8LzeqyIijhY,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),"লেকচার-০৯ টপিক: দ্বিরুক্তি শব্দ, পুরুষ ও পদাশ্রিত নির্দেশক, নরবাচক ও নারীবাচক শব্দ",https://www.youtube.com/watch?v=e_gZdpJAbHs,e_gZdpJAbHs,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),"লেকচার-১০ টপিক: পদ প্রকরণ ও পরিবর্তন, ক্রিয়াপদ",https://www.youtube.com/watch?v=vilWOMuZlMM,vilWOMuZlMM,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),"লেকচার-১১ টপিক: বচন ও সংখ্যাবাচক শব্দ, পদক্রম",https://www.youtube.com/watch?v=7UusOekM3Co,7UusOekM3Co,,,,,locked,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),"লেকচার-১২ টপিক: ক্রিয়ার কাল ও ভাব/কাল,পুরুষ এবং কালের বিশিষ্ট প্রয়োগ, বাক্য, বাক্য শুদ্ধিকরণ, ভাষার প্রয়োগ-অপপ্রয়োগ",https://www.youtube.com/watch?v=YzSJ6z4FAcM,YzSJ6z4FAcM,,,,,locked,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),লেকচার-১৩ টপিক: কারক ও বিভক্তি,https://www.youtube.com/watch?v=8SjY155y-Mg,8SjY155y-Mg,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),"লেকচার-১৪ টপিক: বাচ্য ও উক্তি, বিরাম চিহ্ন",https://www.youtube.com/watch?v=4IOlGW1mtU8,4IOlGW1mtU8,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),নতুন ব্যাকরণ: মোট পরিচ্ছেদ ৩৯ টি ক্লাস ৬ ঘন্টায় ব্যাকরণ শেষ,https://www.youtube.com/watch?v=NOJkcqxU4Q4,NOJkcqxU4Q4,,,,,free_preview,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",বাংলা ব্যাকরণ (Royel Addition Updated Version),১৭ ঘন্টায় এডমিশন ব্যাকরণ শেষ,https://www.youtube.com/watch?v=g1cA34BgTWc,g1cA34BgTWc,,,,,free_preview,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 01 ৷৷ Tense ৷৷ Conditional Sentence ৷৷ Present Subjunctive,https://www.youtube.com/watch?v=HE9ianJqndo,HE9ianJqndo,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 02 ৷৷ Redundancy,https://www.youtube.com/watch?v=hBzJ2PWRwqI,hBzJ2PWRwqI,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 02 ৷৷ Article,https://www.youtube.com/watch?v=kZevo97QjB4,kZevo97QjB4,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 03 ৷৷ NOUN,https://www.youtube.com/watch?v=bUgpfI5CYcM,bUgpfI5CYcM,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 04 ৷৷ Number,https://www.youtube.com/watch?v=itqU4fqSRN0,itqU4fqSRN0,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 04 ৷৷ Gender,https://www.youtube.com/watch?v=Hnu3pCCWdxc,Hnu3pCCWdxc,,,,,locked,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 05 ৷৷ pronoun,https://www.youtube.com/watch?v=wL2bxxcaF_0,wL2bxxcaF_0,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 05 ৷৷ Adjective,https://www.youtube.com/watch?v=azhrtPxGmTM,azhrtPxGmTM,,,,,locked,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 05 ৷৷ Adverb,https://www.youtube.com/watch?v=2LgJwErrmCk,2LgJwErrmCk,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 06 ৷৷ Narration,https://www.youtube.com/watch?v=B6_V8KaRbJw,B6_V8KaRbJw,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 07 ৷৷ voice,https://www.youtube.com/watch?v=izYTuq32Iq8,izYTuq32Iq8,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 08 ৷৷ Degree,https://www.youtube.com/watch?v=s99Hb6xe4Gg,s99Hb6xe4Gg,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 08 ৷৷  Parallelism & Structure Agreement,https://www.youtube.com/watch?v=sIytCFxB-QY,sIytCFxB-QY,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),"Grammar Lecture - 09 ৷৷ Transformation Of Sentence: Simple, Compound & Complex sentence",https://www.youtube.com/watch?v=6NmykEEU_Pc,6NmykEEU_Pc,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 09 ৷৷ Basic Sentence & Changing Sentence,https://www.youtube.com/watch?v=rMFmof9SjYk,rMFmof9SjYk,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 10 ৷৷ Identification of Clause,https://www.youtube.com/watch?v=Fh0KAi7A22w,Fh0KAi7A22w,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 11 ৷৷ Verb,https://www.youtube.com/watch?v=EbpPRBf-PUY,EbpPRBf-PUY,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 11 ৷৷ Inversion of Verb,https://www.youtube.com/watch?v=vCorc9y982A,vCorc9y982A,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 12 ৷৷ Right Form Of Verb,https://www.youtube.com/watch?v=x5UUw4oFQts,x5UUw4oFQts,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture -13 ৷৷ Subject Verb Agreement,https://www.youtube.com/watch?v=Wk13Qo7byYc,Wk13Qo7byYc,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 14 ৷৷ Conjunction and linkers,https://www.youtube.com/watch?v=NhucyQ6lXI4,NhucyQ6lXI4,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 14 ৷৷ Dangling Modifier,https://www.youtube.com/watch?v=Re1rg5akMDk,Re1rg5akMDk,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 14 ৷৷  Tag Questions,https://www.youtube.com/watch?v=7URsm7cD4FQ,7URsm7cD4FQ,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 15 ৷৷  WH Question,https://www.youtube.com/watch?v=Ikt7wNEb1hA,Ikt7wNEb1hA,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 15 ৷৷  Embedded Question,https://www.youtube.com/watch?v=tavzIdg4woU,tavzIdg4woU,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (ছোট ছোট টপিক আকারে ক্লাস-Old Version),Grammar Lecture - 15 ৷৷ Sentence Correction,https://www.youtube.com/watch?v=l5e3OpkgqXE,l5e3OpkgqXE,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (2026-27 Updated Version),"লেকচার-০১ টপিক: Tense, Conditional Sentence, Subjunctive",https://www.youtube.com/watch?v=953eZnlTIg4,953eZnlTIg4,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (2026-27 Updated Version),"লেকচার-০২ টপিক: Article, Redundancy, Use of Preposition",https://www.youtube.com/watch?v=DvbTfqjf2m4,DvbTfqjf2m4,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (2026-27 Updated Version),লেকচার-০৩ টপিক: Noun,https://www.youtube.com/watch?v=B-4SLSHFhkc,B-4SLSHFhkc,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (2026-27 Updated Version),"লেকচার-০৪ টপিক: Number, Gender",https://www.youtube.com/watch?v=eXR8q17Xxa4,eXR8q17Xxa4,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (2026-27 Updated Version),"লেকচার-০৫ টপিক: Pronoun, Adjective, Adverb",https://www.youtube.com/watch?v=W6VDGjct-SA,W6VDGjct-SA,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (2026-27 Updated Version),লেকচার-০৬ টপিক: Narration/Speech,https://www.youtube.com/watch?v=FKjXa_chcls,FKjXa_chcls,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (2026-27 Updated Version),"লেকচার-০৭ টপিক: Active And Passive Voice, Affirmative & Negative Agreement",https://www.youtube.com/watch?v=-JdeQIclG6s,-JdeQIclG6s,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (2026-27 Updated Version),"লেকচার-০৮ টপিক: Degree of Comparison, Parallelism & Structure Agreement",https://www.youtube.com/watch?v=wpfh93AsFPs,wpfh93AsFPs,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (2026-27 Updated Version),৩০ টি ভাগে ইংলিশ গ্রামর শেষ করুন,https://studio.youtube.com/playlist/PL7Ws7Zl7dMiPnD6OzCZtdzqcZtn3HyxF-/videos,,,,,,purchased,6a758d383cbabbecf7057df2
"বাংলা ব্যাকরণ ও সাহিত্য, ইংলিশ গ্রামার ও লিটারেচার ৪টি সাবজেক্ট কাভার",English Grammar (2026-27 Updated Version),২৭ ঘন্টায় ইংরেজি গ্রামার ও লিটারেচার ১০০% শেষ,https://www.youtube.com/watch?v=NpCjt0Ohaig,NpCjt0Ohaig,,,,,purchased,6a758d383cbabbecf7057df2
